season,week,pair_id,v_baseline,rule_used
34,3,12,0.09008974358974359,rank_save
34,3,13,0.08275641025641026,rank_save
34,3,14,0.08462820512820513,rank_save
34,4,2,0.11016666666666666,rank_save
34,4,3,0.09009090909090908,rank_save
34,4,5,0.08821212121212121,rank_save
34,4,6,0.11168181818181819,rank_save
34,4,7,0.10295454545454545,rank_save
34,4,8,0.026212121212121218,rank_save
34,4,10,0.10972727272727273,rank_save
34,4,11,0.08577272727272726,rank_save
34,4,12,0.0956969696969697,rank_save
34,4,13,0.08580303030303031,rank_save
34,4,14,0.09368181818181819,rank_save
34,5,2,0.1,rank_save
34,5,3,0.1,rank_save
34,5,5,0.1,rank_save
34,5,6,0.1,rank_save
34,5,7,0.1,rank_save
34,5,10,0.1,rank_save
34,5,11,0.1,rank_save
34,5,12,0.1,rank_save
34,5,13,0.1,rank_save
34,5,14,0.1,rank_save
34,6,2,0.10245454545454545,rank_save
34,6,3,0.1035090909090909,rank_save
34,6,5,0.10038181818181818,rank_save
34,6,6,0.10909090909090909,rank_save
34,6,7,0.10125454545454546,rank_save
34,6,10,0.05863636363636363,rank_save
34,6,11,0.10474545454545454,rank_save
34,6,12,0.10974545454545453,rank_save
34,6,13,0.09965454545454545,rank_save
34,6,14,0.11052727272727272,rank_save
34,7,2,0.12019999999999997,rank_save
34,7,3,0.12626666666666667,rank_save
34,7,5,0.1159111111111111,rank_save
34,7,6,0.12717777777777775,rank_save
34,7,7,0.10957777777777776,rank_save
34,7,11,0.11099999999999999,rank_save
34,7,12,0.0573111111111111,rank_save
34,7,13,0.11366666666666665,rank_save
34,7,14,0.11888888888888886,rank_save
34,8,2,0.07922222222222224,rank_save
34,8,3,0.13730555555555554,rank_save
34,8,5,0.12569444444444444,rank_save
34,8,6,0.1406111111111111,rank_save
34,8,7,0.1331388888888889,rank_save
34,8,11,0.12491666666666666,rank_save
34,8,13,0.12305555555555554,rank_save
34,8,14,0.13605555555555554,rank_save
34,9,3,0.15246428571428572,rank_save
34,9,5,0.15457142857142855,rank_save
34,9,6,0.11560714285714287,rank_save
34,9,7,0.1410357142857143,rank_save
34,9,11,0.14960714285714286,rank_save
34,9,13,0.14507142857142855,rank_save
34,9,14,0.14164285714285715,rank_save
34,10,3,0.20504761904761906,rank_save
34,10,5,0.20452380952380952,rank_save
34,10,7,0.16147619047619047,rank_save
34,10,11,0.18195238095238095,rank_save
34,10,13,0.061857142857142874,rank_save
34,10,14,0.18514285714285714,rank_save
34,11,3,0.2,rank_save
34,11,5,0.2,rank_save
34,11,7,0.2,rank_save
34,11,11,0.2,rank_save
34,11,14,0.2,rank_save
